country,year,household_credit_mio_eur,y_nominal_mio_eur,exports_mio_eur,imports_mio_eur,debt_ratio_latest,gdp_per_capita_eur,unemployment_rate,y_real,gc_real,gi_nominal_mio_eur,fiscal_T,household_credit_to_gdp,log_hh_credit_to_gdp,debt_raw,unemployment_raw,credit_resid_raw,output_gap_raw,gov_size_raw,gi_share_raw,pb_balance_raw,debt_z,unemployment_z,gov_size_z,gi_share_z,credit_resid_z,output_gap_z,pb_balance_z,liq_z_lag1,credit_resid_z_lag1,trade_z_lag1,debt_z_lag1,log_gdp_pc_z_lag1,output_gap_z_lag1,unemployment_z_lag1,pb_balance_z_lag1,gov_size_z_lag1,gi_share_z_lag1,hh_currency_deposits_assets_mio_eur,hh_currency_deposits_to_gdp,liq_fa_deposits_raw,tiva2022_cons_import_content_raw,tiva2022_avg_import_content_raw,tiva_cf2024_cons_import_content_raw,tiva_cf2024_gfcf_import_content_raw,tiva_cf2024_avg_import_content_raw,figaro2023_cons_import_content_raw,figaro2023_gfcf_import_content_raw,figaro2023_avg_import_content_raw,nominal_gdp_mio_eur,gdp_pc_current_pps,gdp_pc_real_index_2020,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,gdp_pc_2020_pps_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_net_financial_worth_to_gdp,liq_fa_net_worth_raw,tiva2022_gfcf_import_content_raw,trade_raw,trade_z,liq_raw,liq_z,log_gdp_pc_raw,log_gdp_pc_z
CYP,1999,7607.2,9839.7,6585.4,6325.3,56.5,14330,,13213.4,2226.8,316.4,0.323719219,0.773113001,-0.257330056,56.5,,,,0.16852589,0.032155452,0.323719219,-0.165556941,,-0.86194,-0.584135052,,,,0.563854070381,,0.304729392492,-0.168299376,-0.698501953936,,,,-0.817951946,-0.832377983,7763.9,0.789038284,0.236940438,0.32595,0.39629,0.32595,0.46663,0.39629,,,,9839.7,16431.9,79.377,23851.6,9033,27194.2,21585.940134,9.97979746201,1.50600119922,-1.50600119922,0.46663,0.46663,0.369878315047,-1.50600119922,-0.665136325411,9.97979746201,-0.600608124665
CYP,2000,8402.4,10804.6,7559.2,7296.6,56.5,15570,,14001.6,2160.1,373.2,0.346269182,0.777668771,-0.25145459,56.5,,,,0.154275226,0.034540844,0.346269182,-0.165556941,,-1.297709658,-0.3638727,,,,-0.665136325411,,0.369878315047,-0.165556941,-0.600608124665,,,,-0.86194,-0.584135052,9369.7,0.867195454,0.142490891,0.349,0.418455,0.349,0.48791,0.418455,,,,10804.6,17688.4,83.228,22069.2,9990.1,27194.2,22633.188776,10.0271726379,1.11795901746,-1.11795901746,0.48791,0.48791,0.580893394496,-1.11795901746,-0.00963404754749,10.0271726379,-0.477128220736
CYP,2001,8711.2,11602.9,7914.2,7384.1,58.1,16540,,14555,2325.5,390.3,0.353877048,0.750777823,-0.286645513,58.1,,,,0.159773274,0.033638142,0.353877048,-0.121677992,,-1.129585392,-0.44722637,,,,-0.00963404754749,,0.580893394496,-0.165556941,-0.477128220736,,,,-1.297709658,-0.3638727,11849.9,1.021287782,-0.021064362,0.34284,0.41157,0.34284,0.4803,0.41157,,,,11602.9,18931.1,85.592,23397.4,10376.6,27194.2,23276.059664,10.0551806291,1.12220220807,-1.12220220807,0.4803,0.4803,0.5054317049,-1.12220220807,-0.0168018794045,10.0551806291,-0.404127456294
CYP,2002,8991.3,12083,7540.4,7399.1,61.3,17030,,15096.9,2443.5,453,0.351750393,0.744128114,-0.295542063,61.3,,,,0.16185442,0.037490689,0.351750393,-0.033920092,,-1.065946216,-0.091489797,,,,-0.0168018794045,,0.5054317049,-0.121677992,-0.404127456294,,,,-1.129585392,-0.44722637,13982.5,1.157204337,-0.146007042,0.33049,0.41111,0.33049,0.49173,0.41111,,,,12083,19313.2,87.764,28392.8,10898.7,27194.2,23866.717688,10.080240202,1.44782752628,-1.44782752628,0.49173,0.49173,0.618772981127,-1.44782752628,-0.566866145209,10.080240202,-0.33881152661
CYP,2003,8873.1,12871.3,7434.8,7239.2,64.6,17920,,15493,2632.1,548.6,0.371532013,0.689370926,-0.371975799,64.6,,,,0.169889628,0.042621957,0.371532013,0.056580242,,-0.820238416,0.382321316,,,,-0.566866145209,,0.618772981127,-0.033920092,-0.33881152661,,,,-1.065946216,-0.091489797,15285.1,1.187533505,-0.171878471,0.30453,0.374195,0.30453,0.44386,0.374195,,,,12871.3,19938.1,88.976,30236.6,10852,27194.2,24196.311392,10.0939554787,1.50603280166,-1.50603280166,0.44386,0.44386,0.144088213588,-1.50603280166,-0.665189709991,10.0939554787,-0.303063668963
CYP,2004,10251.6,13938,7929.3,7946.6,65.5,19150,,16271.7,2591.7,619.1,0.373288851,0.735514421,-0.307185132,65.5,,,,0.159276535,0.044418137,0.373288851,0.081262151,,-1.144775108,0.548177025,,,,-0.665189709991,,0.144088213588,0.056580242,-0.303063668963,,,,-0.820238416,0.382321316,15972.9,1.145996556,-0.136274613,0.31337,0.374255,0.31337,0.43514,0.374255,,,,13938,21199.6,92.206,26996.9,12018,27194.2,25074.684052,10.1296140126,1.07468072894,-1.07468072894,0.43514,0.43514,0.0576196284002,-1.07468072894,0.0634740268714,10.1296140126,-0.21012232876
CYP,2005,13709.2,15039.3,8375.7,8455.8,64.1,20360,,17061.3,2657.4,559.3,0.394100789,0.911558384,-0.092599635,64.1,,,,0.155756009,0.037189231,0.394100789,0.04286807,,-1.252428926,-0.119325879,,,,0.0634740268714,,0.0576196284002,0.081262151,-0.21012232876,,,,-1.144775108,0.548177025,21446.2,1.426010519,-0.354880699,0.30553,0.3542,0.30553,0.40287,0.3542,,,,15039.3,22741.4,95.299,35653.9,15667.5,27194.2,25915.800658,10.1626081257,1.32894483121,-1.32894483121,0.40287,0.40287,-0.262373633527,-1.32894483121,-0.366042933,10.1626081257,-0.124125605138
CYP,2006,14884.6,16263.8,8690.7,9168,60,21660,,17865.6,2855.7,587.2,0.399900392,0.91519817,-0.088614658,60,,,,0.159843498,0.036104723,0.399900392,-0.069571739,,-1.127438009,-0.219467153,,,,-0.366042933,,-0.262373633527,0.04286807,-0.124125605138,,,,-1.252428926,-0.119325879,22987.1,1.413390475,-0.34599141,0.32324,0.36817,0.32324,0.4131,0.36817,,,,16263.8,23864,98.14,39810.3,17062.7,27194.2,26688.38788,10.1919838389,1.39866451875,-1.39866451875,0.4131,0.4131,-0.160931703886,-1.39866451875,-0.483817278523,10.1919838389,-0.047559973933
CYP,2007,17195.5,17591,9368.8,10205.6,55.7,22930,,18776.4,2957,596.5,0.43278381,0.977516912,-0.022739686,55.7,,,,0.157484928,0.033909385,0.43278381,-0.187496416,,-1.199560494,-0.422180302,,,,-0.483817278523,,-0.160931703886,-0.069571739,-0.047559973933,,,,-1.127438009,-0.219467153,26124.8,1.485123074,-0.395497647,0.33646,0.380195,0.33646,0.42393,0.380195,,,,17591,25967.1,100.971,45663.8,19727.7,27194.2,27458.255682,10.2204221552,1.47439599795,-1.47439599795,0.42393,0.42393,-0.0535401009524,-1.47439599795,-0.611747074453,10.2204221552,0.0265624010921
CYP,2008,19769.1,19009.5,9520.3,11946.4,47.1,24170,,19461.2,3143,678.3,0.414803125,1.039958968,0.039181258,47.1,,,,0.161500832,0.035682159,0.414803125,-0.423345772,,-1.076758549,-0.258485917,,,,-0.611747074453,,-0.0535401009524,-0.187496416,0.0265624010921,,,,-1.199560494,-0.422180302,26984.2,1.419511297,-0.350312655,0.34155,0.364495,0.34155,0.38744,0.364495,,,,19009.5,27029.6,102.058,44499,22641.4,27194.2,27753.856636,10.2311300874,1.14982508746,-1.14982508746,0.38744,0.38744,-0.415379398372,-1.14982508746,-0.0634639723688,10.2311300874,0.0544718371427
CYP,2009,21189.4,18675.5,9099.1,10097.6,57.6,23110,5.4,19069,3339.9,860.8,0.392685604,1.134609515,0.126288552,57.6,5.4,,,0.175148146,0.046092474,0.392685604,-0.135390163,-0.681013344,-0.659438698,0.70278195,,,,-0.0634639723688,,-0.415379398372,-0.423345772,0.0544718371427,,,,-1.076758549,-0.258485917,30141.7,1.613970175,-0.478697091,0.30057,0.342325,0.30057,0.38408,0.342325,,,,18675.5,25593.1,97.352,48679.6,24221.7,27194.2,26474.097584,10.1839220843,1.30962490964,-1.30962490964,0.38408,0.38408,-0.448697568811,-1.30962490964,-0.333406654804,10.1839220843,-0.0685723431203
CYP,2010,22972.5,19461.1,9795.7,11397.8,60.1,23460,6.3,19504.3,3350.7,934.8,0.394381613,1.180431733,0.165880247,60.1,6.3,,,0.171792887,0.048034284,0.394381613,-0.066829304,-0.476074231,-0.762038845,0.882084806,,,,-0.333406654804,,-0.448697568811,-0.135390163,-0.0685723431203,,-0.681013344,,-0.659438698,0.70278195,31444,1.615736007,-0.479790585,0.30648,0.36996,0.30648,0.43344,0.36996,0.315065558,0.434942887,0.375004222,19461.1,25363.5,97.004,50263.6,26223.5,27194.2,26379.461768,10.180341023,1.23528988598,-1.23528988598,0.43344,0.43344,0.0407622207374,-1.23528988598,-0.207835828678,10.180341023,-0.0779061153477
CYP,2011,24136,19858.1,10615,11351.5,69.9,23340,7.9,19585.6,3411.1,888.3,0.389956743,1.215423429,0.195092518,69.9,7.9,,,0.174163671,0.044732376,0.389956743,0.201929263,-0.11173803,-0.689542859,0.577193207,,,,-0.207835828678,,0.0407622207374,-0.066829304,-0.0779061153477,,-0.476074231,,-0.762038845,0.882084806,32296.3,1.626353981,-0.486340688,0.3021,0.370635,0.3021,0.43917,0.370635,0.313972772,0.432816905,0.373394838,19858.1,24894.2,94.955,51477.2,27546.5,27194.2,25822.25261,10.1589919034,1.20508507863,-1.20508507863,0.43917,0.43917,0.0975816006831,-1.20508507863,-0.156812200456,10.1589919034,-0.133551021898
CYP,2012,24859.6,19495.4,10776.7,11125.2,84.4,22610,11.9,18910.4,3332.3,666.8,0.393421012,1.275152087,0.243065456,84.4,11.9,,,0.176215204,0.03420294,0.393421012,0.599582246,0.799102473,-0.626809233,-0.395074043,,,,-0.156812200456,,0.0975816006831,0.201929263,-0.133551021898,,-0.11173803,,-0.689542859,0.577193207,32166.3,1.649943063,-0.50074078,0.30176,0.35947,0.30176,0.41718,0.35947,0.305730932,0.439035281,0.372383107,19495.4,23616.7,90.456,52489.1,28408.7,27194.2,24598.785552,10.1104523529,1.23518368436,-1.23518368436,0.41718,0.41718,-0.120473925496,-1.23518368436,-0.207656427035,10.1104523529,-0.260065782412
CYP,2013,23506.2,18040.3,11058.1,10757.4,108.3,20940,15.9,17664.7,3171.1,477.1,0.407354645,1.302982766,0.264656072,108.3,15.9,,,0.17951621,0.026446345,0.407354645,1.255024059,1.709942976,-0.5258681,-1.111302654,,,,-0.207656427035,,-0.120473925496,0.599582246,-0.260065782412,,0.799102473,,-0.626809233,-0.395074043,31582.1,1.750641619,-0.55998236,0.3221,0.39223,0.3221,0.46236,0.39223,0.312187023,0.49971045,0.405948736,18040.3,21994,84.596,49630.8,27109.8,27194.2,23005.205432,10.0434757924,1.24837170114,-1.24837170114,0.46236,0.46236,0.327536473447,-1.24837170114,-0.22993435311,10.0434757924,-0.434635250275
CYP,2014,23176.7,17482.8,11530.2,11345.1,113.5,20320,16.1,17350.9,2940.7,411.6,0.433483195,1.325685817,0.281929923,113.5,16.1,,,0.169484004,0.02354314,0.433483195,1.397630646,1.755485001,-0.832641948,-1.379378902,,,,-0.22993435311,,0.327536473447,1.255024059,-0.434635250275,,1.709942976,,-0.5258681,-1.111302654,30072.6,1.720124923,-0.542396918,0.34765,0.41627,0.34765,0.48489,0.41627,0.339473349,0.494912039,0.417192694,17482.8,21426.7,83.19,46747.9,26491.1,27194.2,22622.85498,10.0267159566,1.15867023589,-1.15867023589,0.48489,0.48489,0.550946705589,-1.15867023589,-0.0784056854559,10.0267159566,-0.478318527081
CYP,2015,22993,17944.2,12564,12069.1,111.6,20810,15,17944.2,2980.4,420,0.423278831,1.281361108,0.247922879,111.6,15,,,0.166092665,0.023405892,0.423278831,1.345524393,1.505003862,-0.936345356,-1.392052106,,,,-0.0784056854559,,0.550946705589,1.397630646,-0.478318527081,,1.755485001,,-0.832641948,-1.379378902,29257.1,1.630448836,-0.488855336,0.33396,0.397015,0.33396,0.46007,0.397015,0.326614033,0.515761857,0.421187945,17944.2,22563.5,85.845,46425.9,26353.5,27194.2,23344.86099,10.0581321528,1.11860099642,-1.11860099642,0.46007,0.46007,0.304828553713,-1.11860099642,-0.0107185138627,10.0581321528,-0.396434527351
CYP,2016,22388.8,19013.8,13401.7,13031.7,106.9,21930,13,19123.7,2991.2,494.2,0.400819405,1.177502656,0.163395803,106.9,13,,,0.156413246,0.025991648,0.400819405,1.216629978,1.049583611,-1.232331336,-1.153288469,,,,-0.0107185138627,,0.304828553713,1.345524393,-0.396434527351,,1.505003862,,-0.936345356,-1.392052106,28283.1,1.487503813,-0.397099422,0.33927,0.409445,0.33927,0.47962,0.409445,0.327139418,0.58916307,0.458151244,19013.8,24483.3,91.007,46013.3,25958,27194.2,24748.625594,10.1165252349,1.0547760048,-1.0547760048,0.47962,0.47962,0.498688741835,-1.0547760048,0.09709818587,10.1165252349,-0.244237263117
CYP,2017,21561.4,20312.4,14998,15067.1,96.5,23230,11.1,20223.5,3038,560.7,0.406421693,1.061489533,0.059673142,96.5,11.1,,,0.150221277,0.027603828,0.406421693,0.931416804,0.616934372,-1.421674945,-1.004422961,,,,0.09709818587,,0.498688741835,1.216629978,-0.244237263117,,1.049583611,,-1.232331336,-1.153288469,27617.8,1.359652232,-0.307228955,0.35607,0.425975,0.35607,0.49588,0.425975,0.33963904,0.622828166,0.481233603,20312.4,25941.8,95.427,46971.5,25348.3,27194.2,25950.609234,10.1639503655,1.06453201,-1.06453201,0.49588,0.49588,0.659924888068,-1.06453201,0.0806178032295,10.1639503655,-0.120627155897
CYP,2018,21067.1,21807.8,16249.2,15944.2,100.7,24660,8.4,21491.9,3150.1,1077.5,0.408862884,0.966035088,-0.034555122,100.7,8.4,,,0.146571499,0.049408927,0.408862884,1.046599047,0.002117033,-1.53328115,1.009016644,,,,0.0806178032295,,0.659924888068,0.931416804,-0.120627155897,,0.616934372,,-1.421674945,-1.004422961,27616.4,1.26635424,-0.236142095,0.34633,0.391335,0.34633,0.43634,0.391335,0.338103714,0.50452969,0.421316702,21807.8,27303.3,100.248,47282.1,24995.2,27194.2,27261.641616,10.2132359241,1.02196920368,-1.02196920368,0.43634,0.43634,0.0695189749857,-1.02196920368,0.152517245632,10.2132359241,0.00783201960859
CYP,2019,20275.1,23400.9,17728.2,17491.5,92.3,26110,7.2,22754.6,3496.1,600.3,0.412881556,0.866423941,-0.143380951,92.3,7.2,,,0.153643659,0.02565286,0.412881556,0.816234561,-0.271135118,-1.317022277,-1.184571543,,,,0.152517245632,,0.0695189749857,1.046599047,0.00783201960859,,0.002117033,,-1.53328115,1.009016644,28131.6,1.202158891,-0.184119016,0.34744,0.384605,0.34744,0.42177,0.384605,0.337736803,0.464518367,0.401127585,23400.9,28873.4,104.728,49013.9,24275.3,27194.2,28479.941776,10.2569553211,1.05716446803,-1.05716446803,0.42177,0.42177,-0.0749589248062,-1.05716446803,0.0930634618996,10.2569553211,0.12178340528
CYP,2020,19928.6,22373.6,17820,18127.4,113.6,24630,7.6,22021.8,3879.3,641.4,0.403631959,0.890719419,-0.115725806,113.6,7.6,,,0.176157262,0.028667716,0.403631959,1.40037308,-0.180051068,-0.628581035,-0.906185715,,,,0.0930634618996,,-0.0749589248062,0.816234561,0.12178340528,,-0.271135118,,-1.317022277,-1.184571543,30028,1.342117496,-0.294248587,0.37769,0.428705,0.37769,0.47972,0.428705,0.33309363,0.508307191,0.42070041,22373.6,27194.2,100,51491.7,24074.2,27194.2,27194.2,10.2107589943,1.22543980405,-1.22543980405,0.47972,0.47972,0.49968035405,-1.22543980405,-0.191196526455,10.2107589943,0.00137608446934
CYP,2021,20480.5,25679.9,23306.5,22102.7,96.5,27850,7.2,24531.7,4223,702.8,0.411321695,0.797530364,-0.226235371,96.5,7.2,,,0.172144613,0.027367708,0.411321695,0.931416804,-0.271135118,-0.751283444,-1.026225849,,,,-0.191196526455,,0.49968035405,1.40037308,0.00137608446934,,-0.180051068,,-0.628581035,-0.906185715,32138.2,1.251492412,-0.224336769,0.39004,0.435785,0.39004,0.48153,0.435785,0.32510039,0.464597365,0.394848877,25679.9,30382.9,109.743,55060.7,24731.5,27194.2,29843.730906,10.3037300769,1.1810482128,-1.1810482128,0.48153,0.48153,0.51762853515,-1.1810482128,-0.116207799585,10.3037300769,0.243698358205
CYP,2022,20457.6,29645.4,31028.7,29967.8,80.1,31560,6.3,26675.4,4454.8,706.8,0.404308932,0.690076707,-0.370952518,80.1,6.3,,,0.167000307,0.02384181,0.404308932,0.481657568,-0.476074231,-0.90859065,-1.351800246,,,,-0.116207799585,,0.51762853515,0.931416804,0.243698358205,,-0.271135118,,-0.751283444,-1.026225849,32969.5,1.112128695,-0.106275922,0.41557,0.471365,0.41557,0.52716,0.471365,0.359569733,0.516089554,0.437829643,29645.4,34492.4,117.135,55591.3,24825.8,27194.2,31853.92617,10.368915924,1.03778326486,-1.03778326486,0.52716,0.52716,0.970101189062,-1.03778326486,0.125803260371,10.368915924,0.413600463903
CYP,2023,20220.3,32439.2,31268.1,30606.7,71.1,33870,5.8,27641.2,4582.3,1008.5,0.423506128,0.623329182,-0.472680518,,5.8,,,0.165777897,0.031088929,0.423506128,,-0.589929294,-0.945970624,-0.682615621,,,,0.125803260371,,0.970101189062,0.481657568,0.413600463903,,-0.476074231,,-0.90859065,-1.351800246,32282.6,0.995172507,0.004839183,,,0.41557,0.52716,0.471365,0.36075578,0.515489559,0.43812267,32439.2,37398.6,119.059,58145.5,25009.6,27194.2,32377.142578,10.3852079768,1.02147710178,-1.02147710178,,,,,,,
CYP,2024,19968.2,34770.2,33734.1,32469.3,62.7,35670,4.9,28730.5,4656.8,964.7,0.424222466,0.574290628,-0.55461969,,4.9,,,0.162085588,0.027745023,0.424222466,,-0.794868407,-1.058877351,-0.99138531,,,,,,,,,,-0.589929294,,-0.945970624,-0.682615621,33012.2,0.949439463,0.051883508,,,0.41557,0.52716,0.471365,,,,34770.2,39456.3,121.601,62067.2,24721.9,27194.2,33068.419142,10.4063340014,1.0740605461,-1.0740605461,,,,,,,
CZE,1995,4603.6,46333.6,18500.3,19910.7,13.5,4490,,106660.4,25470,2556.8,0.405485436,0.099357702,-2.309028794,13.5,,,,0.238795279,0.055182416,0.405485436,-1.344803718,,1.286820653,1.542129186,,,,,,,,,,,,,,15075.4,0.325366473,1.122803124,0.26724,0.33491,0.26724,0.40258,0.33491,,,,46333.6,11683.9,58.441,53369.9,6817.4,29178.2,17052.031862,9.7440246464,1.00472443324,-1.00472443324,0.40258,0.40258,-0.265249308952,-1.00472443324,0.181648063968,9.7440246464,-1.21513258924
CZE,1996,4127.5,53416,20244.2,22808.9,11.5,5180,,111106.6,25476.9,2463.7,0.384506515,0.077270855,-2.56043843,11.5,,,,0.22930141,0.046122885,0.384506515,-1.399652405,,0.996508559,0.705589989,,,,0.181648063968,,-0.265249308952,-1.344803718,-1.21513258924,,,,1.286820653,1.542129186,17756.9,0.332426614,1.101336154,0.26519,0.323555,0.26519,0.38192,0.323555,,,,53416,12523.5,60.968,59511.6,6050.4,29178.2,17789.364976,9.78635608446,1.00084618841,-1.00084618841,0.38192,0.38192,-0.470116392665,-1.00084618841,0.188199409264,9.78635608446,-1.10479881627
CZE,1997,4005.9,55174.6,22079.8,24351.4,12.1,5350,,110444.6,26325,2387.1,0.381983739,0.072604061,-2.622734428,12.1,,,,0.238354795,0.043264473,0.381983739,-1.383197799,,1.273351132,0.441649948,,,,0.188199409264,,-0.470116392665,-1.399652405,-1.10479881627,,,,0.996508559,0.705589989,20518.4,0.371881264,0.989180658,0.27589,0.33705,0.27589,0.39821,0.33705,,,,55174.6,12475.9,60.674,60575.6,5833.6,29178.2,17703.581068,9.78152221832,0.992159435682,-0.992159435682,0.39821,0.39821,-0.308582762768,-0.992159435682,0.202873551577,9.78152221832,-1.11739793205
CZE,1998,4228,60164.9,25157.2,25344.4,13.9,5840,,110010.4,25690.6,2606.2,0.37492292,0.070273532,-2.655360058,13.9,,,,0.23352883,0.043317615,0.37492292,-1.33383398,,1.125778426,0.446557,,,,0.202873551577,,-0.308582762768,-1.383197799,-1.11739793205,,,,1.273351132,0.441649948,24581.9,0.408575432,0.895078726,0.26941,0.33223,0.26941,0.39505,0.33223,,,,60164.9,12532.8,60.486,72727.4,6294,29178.2,17648.726052,9.7784188814,1.10418865485,-1.10418865485,0.39505,0.39505,-0.339917708776,-1.10418865485,0.0136276092544,9.7784188814,-1.12548655099
CZE,1999,4601.2,61470.4,26119.3,26411.6,15.1,5980,,111526.7,26455.3,2253.3,0.378043741,0.074852287,-2.592238619,15.1,,,,0.237210462,0.036656667,0.378043741,-1.300924768,,1.238358676,-0.168501747,,,,0.0136276092544,,-0.339917708776,-1.33383398,-1.12548655099,,,,1.125778426,0.446557,25208.8,0.410096567,0.891362618,0.2776,0.345665,0.2776,0.41373,0.345665,,,,61470.4,12949.9,61.392,72945.4,6818.4,29178.2,17913.080544,9.7932864816,1.07575353341,-1.07575353341,0.41373,0.41373,-0.154684546929,-1.07575353341,0.0616617863371,9.7932864816,-1.08673524698
CZE,2000,5256,67409.2,32236.6,33486.3,16.9,6560,,115999.7,26312.3,3064.7,0.370462785,0.077971553,-2.551411226,16.9,,,,0.226830759,0.045464121,0.370462785,-1.251560949,,0.92095878,0.644761036,,,,0.0616617863371,,-0.154684546929,-1.300924768,-1.08673524698,,,,1.238358676,-0.168501747,27797.9,0.412375462,0.885821029,0.29575,0.37909,0.29575,0.46243,0.37909,,,,67409.2,13542.2,63.919,75686.3,7901.3,29178.2,18650.413658,9.83362360488,1.00557490669,-1.00557490669,0.46243,0.46243,0.328230601998,-1.00557490669,0.180211397263,9.83362360488,-0.981599508496
CZE,2001,6544.5,76070.6,36986.9,37970.7,22.6,7440,,119383.6,26990.2,3116.5,0.373446509,0.086031923,-2.453036854,22.6,,,,0.226079629,0.040968521,0.373446509,-1.095242191,,0.89799005,0.22964631,,,,0.180211397263,,0.328230601998,-1.251560949,-0.981599508496,,,,0.92095878,0.644761036,33641.1,0.442235239,0.815913323,0.28659,0.372885,0.28659,0.45918,0.372885,,,,76070.6,14649.9,66.094,88720,9473.6,29178.2,19285.039508,9.86708491928,1.04174806035,-1.04174806035,0.45918,0.45918,0.296003204996,-1.04174806035,0.119105708915,9.86708491928,-0.894385059017
CZE,2002,9151.9,87795.9,39314.8,40473.5,25.7,8610,,121190.5,29153.3,3531.9,0.38090617,0.104240631,-2.261053295,25.7,,,,0.240557634,0.04022853,0.38090617,-1.010226725,,1.340711539,0.161316979,,,,0.119105708915,,0.296003204996,-1.095242191,-0.894385059017,,,,0.89799005,0.22964631,35373.8,0.402909475,0.909043369,0.26858,0.34449,0.26858,0.4204,0.34449,,,,87795.9,15033.7,67.248,95135.1,12174.1,29178.2,19621.755936,9.88439422636,0.944930230227,-0.944930230227,0.4204,0.4204,-0.088544012158,-0.944930230227,0.282655733031,9.88439422636,-0.849269626009
CZE,2003,9969.8,88965.6,41428.9,42774.2,28.1,8720,,125190.8,30825.8,6765.6,0.420754764,0.112063539,-2.188689255,28.1,,,,0.246230554,0.076047371,0.420754764,-0.944408301,,1.514183171,3.46875776,,,,0.282655733031,,-0.088544012158,-1.010226725,-0.849269626009,,,,1.340711539,0.161316979,36060.9,0.405335321,0.903040602,0.2744,0.340135,0.2744,0.40587,0.340135,,,,88965.6,16087.6,69.462,81172.7,13383.1,29178.2,20267.761284,9.91678678855,0.761975415217,-0.761975415217,0.40587,0.40587,-0.232625267064,-0.761975415217,0.591713107771,9.91678678855,-0.764840800387
CZE,2004,13990.1,96822.8,55091.7,54486.6,28.3,9490,,131120.2,30278.7,4817.3,0.398015757,0.144491793,-1.934532567,28.3,,,,0.230923229,0.049753777,0.398015757,-0.938923432,,1.046102019,1.040859402,,,,0.591713107771,,-0.232625267064,-0.944408301,-0.764840800387,,,,1.514183171,3.46875776,41169.7,0.425206666,0.855179955,0.29281,0.368185,0.29281,0.44356,0.368185,,,,96822.8,17134.9,72.715,92203.5,17513.9,29178.2,21216.92813,9.96255463873,0.771405082274,-0.771405082274,0.44356,0.44356,0.141113376942,-0.771405082274,0.575783993551,9.96255463873,-0.645550272541
CZE,2005,18638.6,110418.8,68193.4,65624.6,27.7,10790,,139479.2,30636.8,5706.9,0.392713922,0.168799154,-1.77904571,27.7,,,,0.219651389,0.051684133,0.392713922,-0.955378038,,0.701421534,1.219104695,,,,0.575783993551,,0.141113376942,-0.938923432,-0.645550272541,,,,1.046102019,1.040859402,46091.7,0.417426199,0.873647519,0.29933,0.37259,0.29933,0.44585,0.37259,,,,110418.8,18074.2,77.145,103713.5,22503.1,29178.2,22509.52239,10.021693716,0.735476205139,-0.735476205139,0.44585,0.44585,0.163821296675,-0.735476205139,0.636477036497,10.021693716,-0.491408626914
CZE,2006,24383.6,124559,80822.6,77430.9,27.6,12130,,148717.1,30831.6,6347.3,0.392821073,0.195759439,-1.630868724,27.6,,,,0.207317114,0.05095818,0.392821073,-0.958120472,,0.324252975,1.15207163,,,,0.636477036497,,0.163821296675,-0.955378038,-0.491408626914,,,,0.701421534,1.219104695,53131.5,0.426556893,0.852009527,0.30453,0.372755,0.30453,0.44098,0.372755,,,,124559,18965.9,81.993,117952.8,28270.8,29178.2,23924.081526,10.0826408259,0.719996146405,-0.719996146405,0.44098,0.44098,0.115529781783,-0.719996146405,0.66262680639,10.0826408259,-0.332554477571
CZE,2007,33458.6,138897.5,91881.5,88514.1,27.3,13460,,156879.9,31032.8,6263.7,0.397914289,0.240886985,-1.423427397,27.3,,,,0.197812467,0.045095844,0.397914289,-0.966347776,,0.033611306,0.610755108,,,,0.66262680639,,0.115529781783,-0.958120472,-0.332554477571,,,,0.324252975,1.15207163,63899.6,0.460048597,0.776423149,0.30649,0.374255,0.30649,0.44202,0.374255,,,,138897.5,20692,86.024,138551.1,37923.1,29178.2,25100.254768,10.1306332752,0.724476682446,-0.724476682446,0.44202,0.44202,0.125842548824,-0.724476682446,0.655058037532,10.1306332752,-0.207465696038
CZE,2008,38607.4,161852.2,102022.2,98520.4,28.2,15520,,160978.1,31455.9,8169,0.389233511,0.23853491,-1.433239605,28.2,,,,0.195404841,0.050471974,0.389233511,-0.941665866,,-0.040011249,1.107176272,,,,0.655058037532,,0.125842548824,-0.966347776,-0.207465696038,,,,0.033611306,0.610755108,70463.6,0.435357691,0.831587309,0.29947,0.36196,0.29947,0.42445,0.36196,,,,161852.2,21587.1,87.366,147284.4,45019.4,29178.2,25491.826212,10.1461131391,0.631841890317,-0.631841890317,0.42445,0.42445,-0.048383717432,-0.631841890317,0.811541842909,10.1461131391,-0.167118571918
CZE,2009,42366.3,149253.1,87276.9,81452.6,33.4,14230,6.7,153253.8,32304.3,8832.3,0.39000128,0.283855411,-1.259290288,33.4,6.7,,,0.210789553,0.05917666,0.39000128,-0.799059279,-0.384990181,0.430436337,1.910949768,,,,0.811541842909,,-0.048383717432,-0.941665866,-0.167118571918,,,,-0.040011249,1.107176272,74790.1,0.50109579,0.690957999,0.28666,0.344045,0.28666,0.40143,0.344045,,,,149253.1,20826.7,82.684,157009.4,48816.1,29178.2,24125.702888,10.091033061,0.724898176319,-0.724898176319,0.40143,0.40143,-0.27665284943,-0.724898176319,0.654346026809,10.091033061,-0.310680735209
